5069505,* MOFid-v1.NA.NA;5069505,
5069802,CCC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCC12C3C4C2(C2C1C3(C42CC)C(=O)[O-])C(=O)[O-].CCc1nc(CC)c(c(c1)C#Cc1c(CC)c(CC)nc(c1CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069802,Cu.JZSVVFKBKOLICQ.QQDBIKRCYQZDTC.UPJLMHCQEAXWMQ.MOFkey-v1.pcu
5069803,CCC12C3C4C2(C2(C1C3(C42)C(=O)[O-])CC)C(=O)[O-].CCc1c(CC)nc(c(c1C#Cc1ccncc1CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069803,Cu.LSTRAUAKYKYWGS.RTPPSQDCVFGVPE.MOFkey-v1.pcu
5069804,CCC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCc1nccc(c1)C#Cc1ccncc1CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069804,Cu.JZSVVFKBKOLICQ.ZKZYMLQBLHMZNB.MOFkey-v1.pcu
5069805,CCC12C3(C(=O)[O-])C4C1(CC)C1(C2(C3(C41)CC)CC)C(=O)[O-].CCC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCc1cnc(c(c1C#Cc1c(CC)cnc(c1CC)CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5069805,Cu.JZSVVFKBKOLICQ.KYDZRLBKVGSTHP.XCOFATSJUCZRET.MOFkey-v1.pcu
5069806,CCCC12N3C4C2N2C1C3C42CCC.CCCc1cc(ccc1C#Cc1c(CCC)cc(cc1CCC)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069806,Cu.FXLIRMMYNQRVNW.VFIITQVHQPLXEV.MOFkey-v1.pcu
5069807,CCCc1cc(cc(c1C#Cc1ccc(c(c1)CCC)C(=O)[O-])CCC)C(=O)[O-].CCCc1cc(ccc1C#Cc1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-])C(=O)[O-].CCCc1nccc(c1)C#Cc1c(CCC)cnc(c1CCC)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069807,Cu.AHSVNZZHPKRWMR.OZCRDMKGMUOODJ.UOQHBCBDUHCGAF.MOFkey-v1.pcu
5069808,CCCC12C3(C(=O)[O-])C4C1(CCC)C1(C2(C3(C41)CCC)CCC)C(=O)[O-].CCCc1cnc(cc1C#CC1=CC=NC=[C]1)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069808,Cu.FDQNDDCGMMASOC.METPEJSJCAWCRI.MOFkey-v1.pcu
5069809,CCCC12C3(C(=O)[O-])C4C2(C2(C1(C3C42CCC)CCC)C(=O)[O-])CCC.CCCc1cc(cc(c1C#Cc1c(CCC)cc(c(c1CCC)CCC)C(=O)[O-])CCC)C(=O)[O-].CCCc1cnc(cc1C#Cc1cc(CCC)ncc1CCC)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069809,Cu.PFQZDWDUWVUPBD.WNUYWWUYXSXCIK.ZSBBSYDPZCCIDX.MOFkey-v1.pcu
5069810,* MOFid-v1.NA.NA;5069810,
5069811,* MOFid-v1.NA.NA;5069811,
5069812,NC12N3C4C2(N2C1C3(C42N)N)N.Nc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])N.Nc1cc(cc(c1C#Cc1ccc(c(c1N)N)C(=O)[O-])N)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069812,Cu.OMXSUTWPTNVVDJ.UCTWRFDPOWSESO.YWLLHMHJYMESEC.MOFkey-v1.pcu
5069813,NC12N3C4C2(N2C1C3(C42N)N)N.Nc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])N.Nc1cc(cc(c1C#Cc1ccc(c(c1N)N)C(=O)[O-])N)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069813,Cu.OMXSUTWPTNVVDJ.UCTWRFDPOWSESO.YWLLHMHJYMESEC.MOFkey-v1.pcu
5069814,Nc1cncc(c1C#Cc1c(N)cnc(c1N)N)N.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])N)N.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N MOFid-v1.pcu.cat0;5069814,Cu.IYKXQXBCNDISCD.QSRVVWKYLZQLKQ.QYHGNCHMWRJBSI.MOFkey-v1.pcu
5069815,* MOFid-v1.NA.NA;5069815,
5069816,* MOFid-v1.NA.NA;5069816,
5069817,Nc1c(N)nccc1C#Cc1ccnc(c1N)N.[Cu][Cu].[O-]C(=O)C12C3(N)C4C1(N)C1(C2(C3(C41C(=O)[O-])N)N)N.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N MOFid-v1.pcu.cat0;5069817,Cu.LRSIRBLPWBCRCB.WFELEBPCXYVRPY.WURNERHJLVUJCR.MOFkey-v1.pcu
5069818,Nc1c(N)nccc1C#Cc1ccnc(c1N)N.[Cu][Cu].[O-]C(=O)C12C3(N)C4C1(N)C1(C2(C3(C41C(=O)[O-])N)N)N.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N MOFid-v1.pcu.cat1;5069818,Cu.LRSIRBLPWBCRCB.WFELEBPCXYVRPY.WURNERHJLVUJCR.MOFkey-v1.pcu
5069819,* MOFid-v1.NA.NAno_mof;5069819,NA.MISSING_LINKERS.MOFkey-v1
5069820,* MOFid-v1.NA.NA;5069820,
5069821,OC1=N[CH]C=C([C]1O)C#Cc1ccnc(c1)O.Oc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)O)C(=O)[O-])O.[Cu][Cu].[O-]C(=O)C12C3(O)C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069821,Cu.MKMWNLIOJWZHIB.OVSXVKSAUCXENZ.UQRDJJSTKRFBJQ.MOFkey-v1.pcu
5069822,OC1=N[CH]C=C([C]1O)C#Cc1ccnc(c1)O.Oc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)O)C(=O)[O-])O.[Cu][Cu].[O-]C(=O)C12C3(O)C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O MOFid-v1.pcu.cat1;5069822,Cu.MKMWNLIOJWZHIB.OVSXVKSAUCXENZ.UQRDJJSTKRFBJQ.MOFkey-v1.pcu
5069823,OC12C3N4C2(C2(N1C3(C42O)O)O)O.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])O)O)O.[O-]C(=O)c1ccc(c(c1)O)C#Cc1cc(O)c(cc1O)C(=O)[O-] MOFid-v1.pcu.cat0;5069823,Cu.ATYVGVWRHMYENA.CKMRLYAPMWWPBN.MTKCNXKXPUQRKM.MOFkey-v1.pcu
5069824,OC1=[N]=C(C(=C([CH]1)C#Cc1cc(O)ncc1O)O)O.Oc1cc(ccc1C#Cc1c(O)cc(c(c1O)O)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069824,Cu.AOQMGPNBHAHTRU.FCQPJYIBKNJQCV.GWYZIPZFDRMCJM.MOFkey-v1.pcu
5069825,OC1=N[CH]C=C([CH]1)C#CC1=C(O)C(=[N]=C([CH]1)O)O.Oc1cc(ccc1C#Cc1cc(O)c(c(c1O)O)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3(O)C4C2(C2(C1(C3C42C(=O)[O-])O)O)O MOFid-v1.pcu.cat0;5069825,Cu.LCJNKBVFTMMAKN.UKNLMZBWWIAMTA.VTQMLAHVUHEZDT.MOFkey-v1.pcu
5069826,OC1=N[CH]C=C([CH]1)C#CC1=C(O)C(=[N]=C([CH]1)O)O.Oc1cc(ccc1C#Cc1cc(O)c(c(c1O)O)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3(O)C4C2(C2(C1(C3C42C(=O)[O-])O)O)O MOFid-v1.pcu.cat1;5069826,Cu.LCJNKBVFTMMAKN.UKNLMZBWWIAMTA.VTQMLAHVUHEZDT.MOFkey-v1.pcu
5069827,OC12C3N4C2C2(N1C3C42O)O.Oc1cc(C(=O)[O-])c(c(c1C#Cc1cc(O)c(c(c1O)O)C(=O)[O-])O)O.[Cu][Cu].[O-]C(=O)c1cc(O)c(cc1O)C#Cc1cc(O)c(cc1O)C(=O)[O-] MOFid-v1.pcu.cat0;5069827,Cu.FEGNZQRMNNVWQM.LNAQHXOIMJOBEZ.NHZCGYRDHHHLNF.MOFkey-v1.pcu
5069828,OC12C3N4C2C2(N1C3C42O)O.Oc1cc(C(=O)[O-])c(c(c1C#Cc1cc(O)c(c(c1O)O)C(=O)[O-])O)O.[Cu][Cu].[O-]C(=O)c1cc(O)c(cc1O)C#Cc1cc(O)c(cc1O)C(=O)[O-] MOFid-v1.pcu.cat1;5069828,Cu.FEGNZQRMNNVWQM.LNAQHXOIMJOBEZ.NHZCGYRDHHHLNF.MOFkey-v1.pcu
5069829,* MOFid-v1.NA.NA;5069829,
5069830,* MOFid-v1.NA.NA;5069830,
5069831,N#CC12N3C4C2(N2C1(C3C42)C#N)C#N.N#Cc1cc(cc(c1C#Cc1c(C#N)cc(cc1C#N)C(=O)[O-])C#N)C(=O)[O-].N#Cc1cc(ccc1C#Cc1ccc(cc1)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069831,Cu.CPOPKDWGSJFPOR.IYEFZFIBBYASPT.SZUZRSMZDRKEDW.MOFkey-v1.pcu
5069832,* MOFid-v1.NA.NA;5069832,
5069833,N#CC12C3C4N2C2(C1N3C42C#N)C#N.N#CC12C3[C]4C2(C2[C]1C3(C42)C(=O)[O-])C(=O)[O-].[Cu][Cu].[NH][C]C12C3C4C2(C2(C1C3(C42[C][NH])C(=O)[O-])C#N)C(=O)[O-] MOFid-v1.pcu.cat0;5069833,Cu.OYIJZEXPKUKEDL.POAGBVVBFDFCTH.UWYLXXMGDOLSNL.MOFkey-v1.pcu
5069834,N#CC12C3C4C2(C2(C1C3(C42C#N)C(=O)[O-])C#N)C(=O)[O-].N#CC12C3C4C2(C2C1C3(C42C#N)C(=O)[O-])C(=O)[O-].N#Cc1ncc(c(c1)C#Cc1ccncc1C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5069834,Cu.KDRGREAGBYANTJ.RLWZVRQGMUBVLN.WGASACQNZUWSPG.MOFkey-v1.pcu
5069835,COC12C3C4C2(C2C1C3(C42OC)C(=O)[O-])C(=O)[O-].COC1=N[CH]C=C([CH]1)C#Cc1ccncc1OC.COc1cc(ccc1C#Cc1c(OC)cc(cc1OC)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069835,Cu.MNLBSHYSGDVSSD.VHOAGYXVJAWENN.YIQOGWMGDKQZNQ.MOFkey-v1.pcu
5069836,COc1cc(C(=O)O)c(c(c1C#Cc1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC.[CH2].[Cu][Cu] MOFid-v1.pcu,sql.cat0;5069836,Cu.VNTWZORMSCOGBO.MOFkey-v1.pcu
5069837,COC12C3C4(C1C1(C2(C3(C41OC)OC)C(=O)[O-])OC)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu,sql.cat0;5069837,Cu.RRVOVCZZTSWZHG.MOFkey-v1.pcu
5069838,COC12C3C4(C1C1(C2(C3(C41OC)OC)C(=O)[O-])OC)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu,sql.cat1;5069838,Cu.RRVOVCZZTSWZHG.MOFkey-v1.pcu
5069839,COC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OC)C(=O)[O-])OC.COc1cc(ccc1C#Cc1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-].COc1cnc(c(c1C#Cc1ccncc1OC)OC)OC.[Cu][Cu] MOFid-v1.pcu.cat0;5069839,Cu.SDQDLRWHSQKASQ.TXYUNUVTCYTLRS.ZWSZVGQNZXCAGV.MOFkey-v1.pcu
5069840,* MOFid-v1.NA.NA;5069840,
5069841,CCOc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1OCC)[O])C(=O)O)OCC.CCOc1cc(ccc1C#Cc1ccc(c(c1OCC)OC[CH2])C(=O)[O-])C(=O)[O-].C[CH]OC12C3N4C2C2(N1C3C42OCC)O.[Cu][Cu] MOFid-v1.pcu.cat0;5069841,Cu.IILKMBAIPCOHFG.KBKIAHFMTAOQOE.UBPYNFBLGGKOCK.MOFkey-v1.pcu
5069842,CCOC12C3C4C2(C2(C1C3(C42)C(=O)[O-])OCC)C(=O)[O-].CCOC1=N[CH]C(=C([CH]1)C#Cc1ccncc1OCC)OCC.CCOc1cc(C#Cc2ccc(c(c2)O[CH2])C(=O)[O-])ccc1C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069842,Cu.BNIAURDWNNOEOB.QNXOSIIGLJPNSH.ZBRITGFQVKWILA.MOFkey-v1.pcu
5069843,CCOC12C3C4C2(C2(C1C3(C42)C(=O)[O-])OCC)C(=O)[O-].CCOC1=N[CH]C(=C([CH]1)C#Cc1ccncc1OCC)OCC.CCOc1cc(C#Cc2ccc(c(c2)O[CH2])C(=O)[O-])ccc1C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069843,Cu.BNIAURDWNNOEOB.QNXOSIIGLJPNSH.ZBRITGFQVKWILA.MOFkey-v1.pcu
5069844,CCCOC12C3C4C2(C2C1C3(C42)C(=O)[O-])C(=O)[O-].CCCOc1cnccc1C#Cc1c(OCCC)cncc1OCCC.[Cu][Cu] MOFid-v1.pcu.cat0;5069844,Cu.DRRPWZNYIAGZIB.QIWSOEODPVHJSZ.MOFkey-v1.pcu
5069845,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=NC1=[N]=C(C=C([CH]1)C#Cc1cc(N=N)ncc1N=N)N=N.N=Nc1cc(ccc1C#Cc1ccc(cc1N=N)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069845,Cu.LYDSULOULBWPDA.OPDUYRUVJAKXOT.PDKFDCKTBJTHSJ.MOFkey-v1.pcu
5069846,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=NC1=[N]=C(C=C([CH]1)C#Cc1cc(N=N)ncc1N=N)N=N.N=Nc1cc(ccc1C#Cc1ccc(cc1N=N)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5069846,Cu.LYDSULOULBWPDA.OPDUYRUVJAKXOT.PDKFDCKTBJTHSJ.MOFkey-v1.pcu
5069847,N=NC12C3N4C2C2(N1C3C42)N=N.N=Nc1cc(ccc1C#Cc1cc(N=N)c(cc1N=N)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(c2=NNNN=c12)C(=O)[O-] MOFid-v1.pcu.cat0;5069847,Cu.BPJKZEVSCKSYKZ.RMJLVFVOBAWYFA.XTVIZEJGKQDXKA.MOFkey-v1.pcu
5069848,N=NC12C3N4C2C2(N1C3C42)N=N.N=Nc1cc(ccc1C#Cc1cc(N=N)c(cc1N=N)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(c2=NNNN=c12)C(=O)[O-] MOFid-v1.pcu.cat1;5069848,Cu.BPJKZEVSCKSYKZ.RMJLVFVOBAWYFA.XTVIZEJGKQDXKA.MOFkey-v1.pcu
5069849,N=NC12C3N4C2C2(N1C3C42)N=N.N=Nc1cc(ccc1C#Cc1cc(N=N)c(cc1N=N)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(c2=NNNN=c12)C(=O)[O-] MOFid-v1.pcu.cat2;5069849,Cu.BPJKZEVSCKSYKZ.RMJLVFVOBAWYFA.XTVIZEJGKQDXKA.MOFkey-v1.pcu
5069850,N=Nc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1C(=O)[O-])N=N.[Cu][Cu] MOFid-v1.ERROR.cat0;5069850,Cu.ZJYRODPFHZRZFY.MOFkey-v1.ERROR
5069851,N=Nc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1C(=O)[O-])N=N.[Cu][Cu] MOFid-v1.ERROR.cat1;5069851,Cu.ZJYRODPFHZRZFY.MOFkey-v1.ERROR
5069852,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5069852,Cu.OPDUYRUVJAKXOT.MOFkey-v1.pcu
5069853,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=NC1=[N]=C(C=C([CH]1)C#CC1=C(N=N)C(=N[CH]C1=N[NH])N=N)N=N.N=Nc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])N=N)N=N.[Cu][Cu] MOFid-v1.pcu.cat0;5069853,Cu.DLWYLVOUOQRLCV.OPDUYRUVJAKXOT.ZVROSLAARLKEQF.MOFkey-v1.pcu
5069854,N=NC12C3C4C2(C2(C1C3(C42N=N)C(=O)[O-])N=N)C(=O)[O-].N=NC1=[N]=C(C=C([CH]1)C#CC1=C(N=N)C(=N[CH]C1=N[NH])N=N)N=N.N=Nc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])N=N)N=N.[Cu][Cu] MOFid-v1.pcu.cat1;5069854,Cu.DLWYLVOUOQRLCV.OPDUYRUVJAKXOT.ZVROSLAARLKEQF.MOFkey-v1.pcu
5069855,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].n1ccc(cc1)N=Nc1ccncc1 MOFid-v1.pcu.cat0;5069855,Cu.JFKXMJUMOJJTCQ.XUPMSLUFFIXCDA.MOFkey-v1.pcu
5069856,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].n1ccc(cc1)N=Nc1ccncc1 MOFid-v1.pcu.cat1;5069856,Cu.JFKXMJUMOJJTCQ.XUPMSLUFFIXCDA.MOFkey-v1.pcu
5069857,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].n1ccc(cc1)N=Nc1ccncc1 MOFid-v1.pcu.cat0;5069857,Cu.JFKXMJUMOJJTCQ.NWHZQELJCLSKNV.XUPMSLUFFIXCDA.MOFkey-v1.pcu
5069858,[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].n1ccc(cc1)N=Nc1ccncc1 MOFid-v1.pcu.cat1;5069858,Cu.JFKXMJUMOJJTCQ.NWHZQELJCLSKNV.XUPMSLUFFIXCDA.MOFkey-v1.pcu
5069859,Fc1cc(N=Nc2cc(F)nc(c2F)F)c(c(n1)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)c1c(F)cc(cc1F)N=Nc1cc(F)c(c(c1)F)C(=O)[O-] MOFid-v1.pcu.cat0;5069859,Cu.FVTZTRFEKVWYKG.OOYBXHIYJOIOGT.PVZUIIMFKVKLME.MOFkey-v1.pcu
5069860,Fc1cc(N=Nc2cc(F)nc(c2F)F)c(c(n1)F)F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)c1c(F)cc(cc1F)N=Nc1cc(F)c(c(c1)F)C(=O)[O-] MOFid-v1.pcu.cat1;5069860,Cu.FVTZTRFEKVWYKG.OOYBXHIYJOIOGT.PVZUIIMFKVKLME.MOFkey-v1.pcu
5069861,Fc1cc(ccc1N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)N=Nc1cc(F)nc(c1)F.[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F MOFid-v1.pcu.cat0;5069861,Cu.CPXQJONHXGWPFP.NAFSEIXAXZUBIS.RHLWFQFWQRYIKR.MOFkey-v1.pcu
5069862,Fc1cc(ccc1N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)N=Nc1cc(F)nc(c1)F.[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F MOFid-v1.pcu.cat1;5069862,Cu.CPXQJONHXGWPFP.NAFSEIXAXZUBIS.RHLWFQFWQRYIKR.MOFkey-v1.pcu
5069863,FC12C3C4N2C2(C1N3C42)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c(c1)F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1F)C(=O)[O-] MOFid-v1.pcu.cat0;5069863,Cu.BKVBXLJJQWHDIB.DGLSSTGIWMCXRL.VLUWHCYZDQBXHL.MOFkey-v1.pcu
5069864,FC12C3C4N2C2(C1N3C42)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c(c1)F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1F)C(=O)[O-] MOFid-v1.pcu.cat1;5069864,Cu.BKVBXLJJQWHDIB.DGLSSTGIWMCXRL.VLUWHCYZDQBXHL.MOFkey-v1.pcu
5069865,Fc1cc(N=Nc2c(F)c(F)nc(c2F)F)c(c(n1)F)F.Fc1cc(ccc1N=Nc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F MOFid-v1.pcu.cat0;5069865,Cu.BULKOGMVIGBZGQ.KXNHCWBDADCJFP.RHLWFQFWQRYIKR.MOFkey-v1.pcu
5069866,Fc1cc(N=Nc2c(F)c(F)nc(c2F)F)c(c(n1)F)F.Fc1cc(ccc1N=Nc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F MOFid-v1.pcu.cat1;5069866,Cu.BULKOGMVIGBZGQ.KXNHCWBDADCJFP.RHLWFQFWQRYIKR.MOFkey-v1.pcu
5069867,FC1=CC(=[C]C(=N1)F)N=NC1=C(F)C(=NC(=[C]1)F)F.FC1=CC(=[C]C(=N1)F)N=NC1=[C]C(=NC(=C1F)F)F.FC1=NC(=[C]C(=C1)N=NC1=C(F)C(=NC(=[C]1)F)F)F.Fc1cc(ccc1N(N(c1c(F)cc(c(c1F)F)C(=O)[O-])F)F)C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F MOFid-v1.pcu.cat2;5069867,Cu.GIJLMVJODMVKCT.RHLWFQFWQRYIKR.SYNAWXAOJZFSDX.MOFkey-v1.pcu
5069868,Fc1c(ccnc1F)N=Nc1c(F)cnc(c1F)F.Fc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)F)C(=O)[O-])F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])F)F MOFid-v1.pcu.cat0;5069868,Cu.NGIAVEMSENUJFE.UUTSDWAKPFRGAA.YWLORPSGISLAKX.MOFkey-v1.pcu
5069869,Fc1c(ccnc1F)N=Nc1c(F)cnc(c1F)F.Fc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)F)C(=O)[O-])F.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])F)F MOFid-v1.pcu.cat1;5069869,Cu.NGIAVEMSENUJFE.UUTSDWAKPFRGAA.YWLORPSGISLAKX.MOFkey-v1.pcu
5069870,Clc1nccc(c1)N=Nc1ccnc(c1)Cl.[Cu][Cu].[O-]C(=O)C12C3(Cl)C4C2(C2(C1([C]3C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C1=CC=C(C=[C]1)N=Nc1c(Cl)cc(cc1Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5069870,Cu.CFTPBRWCQLEGQC.MEQXHFRRNLBVKU.TWKLVCWNIVTZTI.MOFkey-v1.pcu
5069871,Clc1nccc(c1)N=Nc1ccnc(c1)Cl.[Cu][Cu].[O-]C(=O)C12C3(Cl)C4C2(C2(C1([C]3C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C1=CC=C(C=[C]1)N=Nc1c(Cl)cc(cc1Cl)C(=O)[O-].[O-]C(=O)C1=[C]C=C(C=C1)N=Nc1c(Cl)cc(cc1Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5069871,Cu.CFTPBRWCQLEGQC.MEQXHFRRNLBVKU.TWKLVCWNIVTZTI.MOFkey-v1.pcu
5069872,ClC12C3N4C1C1(N2C3(C41)Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1(Cl)C1(C2(C3(C41C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1ccc(cc1)N=Nc1cc(Cl)c(c(c1)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5069872,Cu.BPMIZFGAJVLMKX.OMIMFELFEPKVTM.QILIXWMOFJBHCR.MOFkey-v1.pcu
5069873,Clc1cnc(cc1N=Nc1cc(Cl)ncc1Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2([C]2C1C3(C42C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2C2(C1[C]3C42C(=O)[O-])Cl MOFid-v1.pcu.cat0;5069873,Cu.CZAOYJPBPBQXEQ.URXGEUOYLZJLDJ.ZMCOUSIUCZAZBG.MOFkey-v1.pcu
5069874,Clc1cnc(cc1N=Nc1cc(Cl)ncc1Cl)Cl.[Cu][Cu].[O-]C(=O)C12C3C4C2([C]2C1C3(C42C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2C2(C1[C]3C42C(=O)[O-])Cl MOFid-v1.pcu.cat1;5069874,Cu.CZAOYJPBPBQXEQ.URXGEUOYLZJLDJ.ZMCOUSIUCZAZBG.MOFkey-v1.pcu
5069875,Clc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)Cl)C(=O)[O-])Cl.Clc1nccc(c1)N=Nc1cc(Cl)ncc1Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl MOFid-v1.pcu.cat0;5069875,Cu.IUJKBEADWWHMEH.SEELTGUQXWEIBX.YNPMLGLDUOULHR.MOFkey-v1.pcu
5069876,Clc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)Cl)C(=O)[O-])Cl.Clc1nccc(c1)N=Nc1cc(Cl)ncc1Cl.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])Cl)Cl MOFid-v1.pcu.cat1;5069876,Cu.IUJKBEADWWHMEH.SEELTGUQXWEIBX.YNPMLGLDUOULHR.MOFkey-v1.pcu
